a_a_fredericks	location	louisiana
a_jeff_mclemore	location	corpus_christi
a_jeff_mclemore	place_of_birth	spring_hill_tennessee
a_k_fazlul_huq	nationality	india
a_k_fazlul_huq	place_of_death	dhaka
a_k_gopalan	gender	male
a_k_gopalan	nationality	india
a_k_gopalan	place_of_death	india
a_k_gopalan	profession	politician
a_k_gopalan	religion	atheism
a_l_erlanger	location	buffalo
a_l_rowse	gender	male
a_l_rowse	institution	christ_church_oxford
a_l_rowse	nationality	united_kingdom
a_l_rowse	profession	writer
a_lakshmanaswami_mudaliar	gender	male
a_lakshmanaswami_mudaliar	location	chennai
a_lakshmanaswami_mudaliar	nationality	india
a_lakshmanaswami_mudaliar	profession	physician
a_m_rosenthal	location	sault_ste_marie_ontario
a_m_rosenthal	place_of_birth	sault_ste_marie_ontario
a_m_schweigaard	gender	male
a_m_schweigaard	place_of_birth	kragero
a_m_schweigaard	place_of_death	oslo
a_m_schweigaard	profession	politician
a_n_hornby	institution	university_of_oxford
a_n_krishna_rao	nationality	india
a_n_krishna_rao	nationality	nepal
a_n_murthy_rao	gender	male
a_n_murthy_rao	nationality	india
a_n_murthy_rao	profession	professor
a_n_murthy_rao	profession	writer
a_n_murthy_rao	religion	atheism
a_n_murthy_rao	religion	hinduism
a_n_murthy_rao	religion	reformed_churches_in_the_netherlands
a_oakley_hall	gender	male
a_oakley_hall	institution	harvard_law_school
a_oakley_hall	profession	politician
a_p_carter	gender	female
a_p_carter	gender	male
a_p_carter	location	virginia
a_p_carter	nationality	united_states
a_p_carter	place_of_death	kingsport
a_p_carter	profession	gangster
a_p_carter	profession	musician
a_p_carter	profession	singer
a_p_carter	profession	singer-songwriter
a_p_carter	profession	songwriter
a_p_de_candolle	place_of_birth	geneva
a_p_de_candolle	place_of_death	geneva
a_p_hill	gender	male
a_p_hill	institution	united_states_military_academy
a_p_hill	location	virginia
a_p_hill	nationality	united_states
a_p_hill	place_of_birth	culpeper
a_p_hill	place_of_death	petersburg
a_philip_randolph	location	florida
a_philip_randolph	location	jacksonville
a_r_krishnashastry	nationality	india
a_richard_newton	nationality	australia
a_s_mike_monroney	place_of_birth	oklahoma_city
a_s_mike_monroney	place_of_death	rockville
a_s_neill	gender	male
a_s_neill	place_of_birth	forfar
a_s_neill	place_of_death	aldeburgh
a_starker_leopold	parents	aldo_leopold
a_victor_donahey	place_of_death	columbus_ohio
a_w_norblad	gender	male
a_w_norblad	location	malmo
a_w_norblad	nationality	united_states
a_w_norblad	place_of_birth	malmo
a_w_norblad	place_of_death	astoria_oregon
a_w_norblad	profession	lawyer
a_w_tillinghast	place_of_birth	philadelphia
a_y_jackson	gender	male
a_y_jackson	institution	school_of_the_art_institute_of_chicago
a_y_jackson	location	montreal
a_y_jackson	nationality	canada
a_y_jackson	profession	artist
aadu_birk	gender	male
aadu_birk	place_of_death	sverdlovsk_oblast
aadu_birk	profession	politician
aage_bendixen	gender	male
aage_bendixen	nationality	denmark
aage_bendixen	profession	actor
aage_fonss	place_of_birth	aarhus
aage_haugland	place_of_birth	copenhagen
aage_niels_bohr	gender	female
aage_niels_bohr	gender	male
aage_niels_bohr	institution	university_of_copenhagen
aage_niels_bohr	location	copenhagen
aage_niels_bohr	nationality	denmark
aage_niels_bohr	parents	niels_bohr
aage_niels_bohr	place_of_birth	copenhagen
aage_niels_bohr	place_of_death	copenhagen
aage_niels_bohr	profession	physicist
aagje_deken	location	north_holland
aagje_deken	nationality	new_zealand
aarne_arvonen	location	jarvenpaa
aarne_arvonen	place_of_death	jarvenpaa
aarno_ruusuvuori	gender	male
aarno_ruusuvuori	location	kuopio
aarno_ruusuvuori	profession	architect
aaron_a_f_seawell	gender	male
aaron_a_f_seawell	institution	university_of_north_carolina_at_chapel_hill
aaron_a_f_seawell	profession	politician
aaron_aaronsohn	ethnicity	jew
aaron_aaronsohn	ethnicity	russians
aaron_aaronsohn	gender	male
aaron_aaronsohn	location	bacau
aaron_aaronsohn	profession	botanist
aaron_aaronsohn	profession	scientist
aaron_albert_mossell	gender	male
aaron_albert_mossell	location	hamilton_ontario
aaron_albert_mossell	nationality	canada
aaron_albert_mossell	nationality	united_states
aaron_augustus_sargent	nationality	wallachia
aaron_ben_elijah	place_of_birth	nicomedia
aaron_ben_elijah	place_of_death	constantinople
aaron_burr	location	new_york_county
aaron_burr	location	newark
aaron_burr	parents	aaron_burr_sr
aaron_burr	place_of_birth	newark
aaron_burr_sr	children	aaron_burr
aaron_burr_sr	gender	male
aaron_burr_sr	institution	yale_university
aaron_burr_sr	location	newark
aaron_burr_sr	nationality	united_states
aaron_burr_sr	place_of_birth	fairfield
aaron_burr_sr	place_of_death	princeton
aaron_c_hall	gender	male
aaron_c_hall	nationality	united_states
aaron_chorin	gender	male
aaron_chorin	nationality	hungary
aaron_chorin	place_of_death	arad
aaron_douglas	ethnicity	african_american
aaron_douglas	gender	male
aaron_douglas	institution	fisk_university
aaron_douglas	institution	university_of_nebraska_lincoln
aaron_douglas	location	nashville_tennessee
aaron_douglas	location	topeka
aaron_douglas	nationality	united_states
aaron_douglas	profession	artist
aaron_f_perry	location	cincinnati_ohio
aaron_f_perry	location	columbus_ohio
aaron_harding	location	kentucky
aaron_montgomery_ward	gender	female
aaron_montgomery_ward	gender	male
aaron_montgomery_ward	nationality	united_states
aaron_montgomery_ward	place_of_death	chicago
aaron_montgomery_ward	profession	alpha_kappa_alpha
aaron_montgomery_ward	profession	businessperson
aaron_montgomery_ward	profession	entrepreneur
aaron_rodgers	gender	male
aaron_rodgers	institution	banaras_hindu_university
aaron_rodgers	institution	university_of_california_berkeley
aaron_rodgers	location	chico
aaron_rodgers	nationality	united_states
aaron_rodgers	place_of_birth	chico
aaron_rodgers	profession	american_football_player
aaron_russo	place_of_death	los_angeles
aaron_s_daggett	gender	male
aaron_s_daggett	institution	bates_college
aaron_s_daggett	location	maine
aaron_s_daggett	nationality	united_states
aaron_s_daggett	place_of_death	west_roxbury
aaron_s_merrill	institution	united_states_naval_academy
aaron_s_merrill	nationality	kingdom_of_naples
aaron_sanderson	location	philadelphia
aaron_sapiro	ethnicity	jew
aaron_sapiro	gender	male
aaron_sapiro	location	oakland_california
aaron_sapiro	nationality	united_states
aaron_sapiro	profession	lawyer
aaron_soltz	nationality	russia
aaron_spelling	location	los_angeles
aaron_spelling	place_of_death	los_angeles
aaron_t_bliss	location	saginaw
aaron_v_brown	institution	university_of_north_carolina_at_chapel_hill
aaron_valero	gender	male
aaron_valero	nationality	israel
aaron_valero	profession	physician
aaron_valero	religion	sephardic_judaism
aaron_willard	gender	male
aaron_willard	location	boston_massachusetts
aaron_willard	nationality	south_africa
aaron_willard	nationality	united_states
aaron_willard	profession	businessperson
aaron_willard	profession	entrepreneur
aatsista-mahkan	ethnicity	blackfoot
aatsista-mahkan	gender	male
aatsista-mahkan	nationality	united_states
aatsista-mahkan	profession	tribal_chief
abala_bose	place_of_death	calcutta
abala_bose	spouse	jagdish_chandra_bose
abaqa_khan	children	arghun
abaqa_khan	gender	male
abaqa_khan	parents	hulagu_khan
abaqa_khan	place_of_birth	mongolia
abastenia_st_leger_eberle	location	iowa
abba_eban	nationality	south_africa
abban_of_new_ross	place_of_birth	ireland
abban_of_new_ross	place_of_death	wexford
abbas_al-musawi	cause_of_death	assassination
abbas_al-musawi	gender	male
abbas_al-musawi	religion	shia_islam
abbas_ibn_ali	gender	male
abbas_ibn_ali	parents	ali
abbas_ibn_ali	place_of_birth	medina
abbas_ibn_ali	place_of_death	karbala
abbas_ibn_firnas	gender	male
abbas_ibn_firnas	place_of_death	cordoba
abbas_ibn_firnas	profession	inventor
abbas_ibn_firnas	profession	librarian
abbas_ibn_firnas	profession	physician
abbas_ibn_firnas	profession	poet
abbas_ii_of_egypt	parents	tewfik_pasha
abbas_ii_of_egypt	place_of_death	geneva
abbas_ii_of_persia	children	suleiman_i_of_persia
abbasgulu_bakikhanov	gender	male
abbasgulu_bakikhanov	location	baku
abbasgulu_bakikhanov	profession	writer
abbey_lincoln	place_of_death	new_york_county
abbie_g_rogers	gender	female
abbie_g_rogers	location	new_york
abbie_g_rogers	nationality	samoa
abbie_g_rogers	nationality	united_states
abbie_g_rogers	spouse	henry_h_rogers
abbie_hoffman	cause_of_death	suicide
abbie_hoffman	ethnicity	jew
abbie_hoffman	gender	male
abbie_hoffman	institution	brandeis_university
abbie_hoffman	institution	repton_school
abbie_hoffman	institution	university_of_california_berkeley
abbie_hoffman	location	worcester_massachusetts
abbie_hoffman	nationality	united_states
abbie_hoffman	place_of_birth	worcester
abbie_hoffman	place_of_death	new_hope
abbie_hoffman	profession	social_activist
abbie_hoffman	profession	writer
abbot_kinney	gender	male
abbot_kinney	nationality	united_states
abbot_kinney	place_of_birth	new_brunswick_new_jersey
abbot_kinney	place_of_death	santa_monica_california
abbot_kinney	profession	businessperson
abbott_lawrence_lowell	gender	male
abbott_lawrence_lowell	institution	harvard_law_school
abbott_lawrence_lowell	institution	harvard_university
abbott_lawrence_lowell	nationality	united_states
abbott_lawrence_lowell	place_of_birth	boston_massachusetts
abbott_lawrence_lowell	place_of_death	boston_massachusetts
abbott_lawrence_lowell	profession	lawyer
abbott_lawrence_rotch	institution	massachusetts_institute_of_technology
abbott_lawrence_rotch	place_of_death	milton
abby_kelley	gender	female
abby_kelley	location	uxbridge_massachusetts
abby_kelley	location	worcester_massachusetts
abby_kelley	nationality	belgium
abby_kelley	nationality	united_states
abby_kelley	place_of_death	worcester_massachusetts
abby_mann	place_of_birth	philadelphia
abd-ru-shin	gender	male
abd-ru-shin	nationality	germany
abd-ru-shin	place_of_birth	bischofswerda
abd-ru-shin	profession	writer
abd_al-qadir_al-husayni	gender	male
abd_al-qadir_al-husayni	location	jerusalem
abd_al-qadir_al-husayni	place_of_birth	jerusalem
abd_al-wahhab_al-bayyati	location	baghdad
abd_al-wahhab_al-bayyati	place_of_birth	baghdad
abd_el-krim	place_of_death	cairo
abdallah_el_yafi	place_of_birth	beirut
abdallah_el_yafi	place_of_death	beirut
abdel_aziz_al-rantissi	cause_of_death	assassination
abdel_aziz_al-rantissi	ethnicity	arab
abdel_aziz_al-rantissi	ethnicity	lebanese_americans
abdel_aziz_al-rantissi	gender	male
abdel_aziz_al-rantissi	place_of_death	gaza
abdel_aziz_al-rantissi	profession	physician
abdel_aziz_al-rantissi	profession	politician
abdel_aziz_al-rantissi	religion	islam
abdi_ipekci	location	istanbul
abdi_ipekci	place_of_birth	istanbul
abdi_ipekci	place_of_death	istanbul
abdirahman_janaqow	gender	male
abdirahman_janaqow	profession	politician
abdirahman_janaqow	religion	islam
abdirashid_ali_shermarke	institution	university_of_rome_la_sapienza
abdol_hossein_mirza_farmanfarma	nationality	iran
abdolhossein_hazhir	nationality	iran
abdolhossein_sepanta	nationality	iran
abdolhossein_zarinkoob	ethnicity	lurs
abdolhossein_zarinkoob	gender	female
abdolhossein_zarinkoob	gender	male
abdolhossein_zarinkoob	institution	university_of_tehran
abdolhossein_zarinkoob	location	borujerd
abdolhossein_zarinkoob	nationality	iran
abdolhossein_zarinkoob	place_of_birth	borujerd
abdolhossein_zarinkoob	place_of_death	tehran
abdolhossein_zarinkoob	profession	writer
abdon_cifuentes	place_of_death	santiago_chile
abdul_baha	gender	male
abdul_baha	location	tehran
abdul_baha	place_of_birth	tehran
abdul_baha	place_of_death	haifa
abdul_hamid_i	spouse	aimee_du_buc_de_rivery
abdul_hamid_ii	parents	abdulmecid
abdul_hamid_ii	place_of_birth	istanbul
abdul_hasan_asaf_khan	children	mumtaz_mahal
abdul_hasan_asaf_khan	nationality	india
abdul_hasan_asaf_khan	parents	mirza_ghiyas_beg
abdul_karim	gender	male
abdul_karim	nationality	india
abdul_karim	religion	islam
abdul_madzhid	gender	male
abdul_madzhid	place_of_birth	dagestan
abdul_madzhid	place_of_death	dagestan
abdul_mijid_ii	gender	male
abdul_mijid_ii	location	istanbul
abdul_mijid_ii	parents	abdulaziz
abdul_mijid_ii	place_of_birth	istanbul
abdul_mijid_ii	place_of_death	paris
abdul_muis	gender	male
abdul_muis	nationality	indonesia
abdul_muis	profession	journalist
abdul_muis	profession	writer
abdul_qayyum_khan	gender	male
abdul_qayyum_khan	institution	government_college_university
abdul_qayyum_khan	location	north-west_frontier_province
abdul_qayyum_khan	nationality	mexico
abdul_qayyum_khan	nationality	pakistan
abdul_qayyum_khan	place_of_birth	peshawar
abdul_qayyum_khan	place_of_death	peshawar
abdul_qayyum_khan	profession	politician
abdul_qayyum_khan	religion	islam
abdul_raheem_garhori	location	sindh
abdul_raheem_garhori	nationality	india
abdul_rahman_arif	place_of_birth	baghdad
abdul_rahman_arif	place_of_death	amman
abdul_rahman_hassan_azzam	gender	male
abdul_rahman_hassan_azzam	profession	politician
abdul_rahman_hassan_azzam	profession	writer
abdul_razzak	place_of_birth	kandahar
abdulaziz	children	mehmed_abdulaziz_ii
abdulaziz	gender	male
abdulaziz	location	istanbul
abdulaziz	parents	mahmud_ii
abdulaziz	place_of_birth	istanbul
abdulaziz_al-omari	gender	male
abdulaziz_al-omari	place_of_birth	asir
abdulaziz_al-omari	place_of_death	new_york
abdullah_abdurahman	gender	male
abdullah_abdurahman	nationality	south_africa
abdullah_abdurahman	place_of_birth	wellington_south_africa
abdullah_abdurahman	place_of_death	cape_town
abdullah_abdurahman	profession	cryptographer
abdullah_abdurahman	profession	keyboardist
abdullah_abdurahman	profession	physician
abdullah_abdurahman	profession	politician
abdullah_bin_abdul_kadir	location	malacca
abdullah_bin_abdul_kadir	place_of_birth	malacca
abdullah_cevdet	place_of_death	istanbul
abdullah_shirazi	nationality	iran
abdullah_yusuf_ali	gender	male
abdullah_yusuf_ali	location	maharashtra
abdullah_yusuf_ali	nationality	india
abdullah_yusuf_ali	place_of_birth	mumbai
abdullah_yusuf_ali	religion	islam
abdullah_yusuf_azzam	cause_of_death	assassination
abdullah_yusuf_azzam	cause_of_death	capital_punishment
abdullah_yusuf_azzam	gender	male
abdullah_yusuf_azzam	place_of_death	peshawar
abdullah_yusuf_azzam	profession	philosopher
abdullah_yusuf_azzam	religion	church_of_ireland
abdullah_yusuf_azzam	religion	islam
abdulmecid	children	abdul_hamid_ii
abdulmecid	children	mehmed_v
abdulmecid	children	mehmed_vi
abdulmecid	children	murad_v
abdulmecid	gender	male
abdulmecid	parents	bezmialem
abdulmecid	parents	mahmud_ii
abdulwahid_bidin	gender	female
abdulwahid_bidin	gender	male
abdulwahid_bidin	institution	university_of_the_philippines
abdulwahid_bidin	nationality	norway
abdulwahid_bidin	nationality	philippines
abdulwahid_bidin	profession	judge
abdulwahid_bidin	profession	lawyer
abdulwahid_bidin	religion	islam
abdur_rouf_choudhury	gender	male
abdur_rouf_choudhury	nationality	bangladesh
abdur_rouf_choudhury	profession	novelist
abdur_rouf_choudhury	profession	writer
abdurakhman_avtorkhanov	place_of_birth	chechnya
abdus_salam	gender	male
abdus_salam	institution	government_college_university
abdus_salam	institution	rush_medical_college
abdus_salam	institution	st_johns_college_cambridge
abdus_salam	institution	university_of_the_punjab
abdus_salam	location	united_kingdom
abdus_salam	nationality	pakistan
abdus_salam	nationality	united_kingdom
abdus_salam	place_of_death	oxford
abdus_salam	profession	physicist
abdus_salam	profession	scientist
abdus_salam	religion	islam
abdus_salam	religion	presbyterian_church_in_the_united_states_of_america
abdus_sattar	gender	male
abdus_sattar	institution	university_of_calcutta
abdus_sattar	nationality	bangladesh
abdus_sattar	place_of_death	dhaka
abdus_sattar	profession	politician
abdus_sattar	religion	druze
abdus_sattar	religion	islam
abdyl_frasheri	place_of_death	istanbul
abe_attell	ethnicity	jew
abe_attell	gender	male
abe_attell	location	san_francisco
abe_attell	nationality	united_states
abe_attell	place_of_birth	san_francisco
abe_attell	profession	professional_boxer
abe_bailey	gender	male
abe_bailey	nationality	south_africa
abe_bailey	place_of_death	cape_town
abe_burrows	gender	male
abe_burrows	nationality	united_states
abe_burrows	place_of_birth	new_york
abe_burrows	place_of_death	new_york
abe_burrows	profession	writer
abe_coleman	ethnicity	jew
abe_coleman	gender	male
abe_coleman	nationality	united_states
abe_coleman	place_of_death	queens
abe_fortas	institution	yale_law_school
abe_fortas	location	memphis_tennessee
abe_fortas	place_of_birth	memphis_tennessee
abe_lenstra	location	friesland
abe_lenstra	place_of_birth	heerenveen
abe_pollin	ethnicity	jew
abe_pollin	gender	male
abe_pollin	institution	george_washington_university
abe_pollin	nationality	united_states
abe_pollin	profession	businessperson
abe_pollin	profession	entrepreneur
abe_pollin	profession	theoretical_physicist
abebe_bikila	nationality	ethiopia
abebe_bikila	place_of_death	addis_ababa
abel_botelho	gender	male
abel_botelho	nationality	portugal
abel_botelho	profession	diplomat
abel_botelho	profession	writer
abel_decaux	gender	male
abel_decaux	nationality	france
abel_decaux	place_of_death	paris
abel_helman	location	ashland_oregon
abel_muzorewa	gender	male
abel_muzorewa	place_of_birth	southern_rhodesia
abel_muzorewa	profession	politician
abel_muzorewa	profession	writer
abel_of_denmark	gender	male
abel_of_denmark	parents	mechtild_of_holstein
abel_of_denmark	parents	valdemar_ii_of_denmark
abel_of_denmark	spouse	mechtild_of_holstein
abel_salazar	gender	male
abel_salazar	nationality	portugal
abel_salazar	profession	writer
abel_santacruz	location	buenos_aires
abel_wolman	gender	male
abel_wolman	institution	baltimore_city_college
abel_wolman	institution	johns_hopkins_university
abel_wolman	location	baltimore
abel_wolman	nationality	panama
abel_wolman	nationality	united_states
abel_wolman	place_of_birth	baltimore
abelardo_l_rodriguez	gender	female
abelardo_l_rodriguez	gender	male
abelardo_l_rodriguez	location	guaymas
abelardo_l_rodriguez	location	sonora
abelardo_l_rodriguez	place_of_birth	guaymas
abelardo_l_rodriguez	place_of_death	la_jolla
abeno_nakamaro	nationality	japan
abhi_bhattacharya	nationality	india
abhi_bhattacharya	place_of_birth	india
abhinavagupta	place_of_birth	kashmir
abhinavagupta	place_of_death	kashmir
abidin_dino	location	istanbul
abigail_adams	children	john_quincy_adams
abigail_adams	spouse	lyle_talbot
abigail_campbell	place_of_death	honolulu
abigail_campbell_kawananakoa	place_of_birth	honolulu
abigail_campbell_kawananakoa	place_of_death	honolulu
abigail_campbell_kawananakoa	spouse	david_kawananakoa
abigail_fillmore	location	buffalo
abigail_fillmore	nationality	barbados
abigail_folger	place_of_death	los_angeles
abigail_kapiolani_kawananakoa	parents	david_kawananakoa
abigail_kapiolani_kawananakoa	place_of_birth	honolulu
abigail_kapiolani_kawananakoa	place_of_death	honolulu
abigail_may_alcott_nieriker	gender	female
abigail_may_alcott_nieriker	gender	male
abigail_may_alcott_nieriker	location	concord
abigail_may_alcott_nieriker	parents	abby_may
abigail_may_alcott_nieriker	parents	amos_bronson_alcott
abigail_scott_duniway	location	portland
abigail_scott_duniway	place_of_death	portland
abijam	parents	rehoboam
abner_lacock	place_of_birth	alexandria_virginia
abner_monroe_perrin	gender	male
abner_monroe_perrin	location	south_carolina
abner_monroe_perrin	place_of_birth	edgefield_county
abner_monroe_perrin	place_of_death	spotsylvania
abner_nash	gender	male
abner_nash	nationality	united_states
abner_nash	place_of_birth	prince_edward_county
abner_nash	place_of_death	new_york
abner_zwillman	place_of_birth	newark
abo_el_seoud_el_ebiary	place_of_birth	cairo
abo_el_seoud_el_ebiary	place_of_death	cairo
abo_of_tiflis	place_of_birth	baghdad
abolhasan_saba	nationality	iran
abolhassan_etessami	gender	male
abolhassan_etessami	nationality	iran
abolhassan_etessami	profession	architect
abolhassan_etessami	profession	novelist
abraham	children	isaac
abraham	location	canaan
abraham	spouse	sarah
abraham_a_ribicoff	location	connecticut
abraham_abulafia	gender	male
abraham_abulafia	place_of_birth	zaragoza
abraham_abulafia	profession	philosopher
abraham_abulafia	religion	sephardic_judaism
abraham_acton	gender	male
abraham_acton	nationality	united_kingdom
abraham_acton	place_of_birth	whitehaven
abraham_beame	gender	female
abraham_beame	gender	male
abraham_beame	location	new_york
abraham_beame	nationality	kenya
abraham_beame	nationality	united_states
abraham_beame	place_of_birth	london
abraham_beame	place_of_death	new_york
abraham_beame	profession	politician
abraham_beame	religion	judaism
abraham_bradley_jr	gender	male
abraham_bradley_jr	institution	litchfield_law_school
abraham_bradley_jr	institution	school_of_the_art_institute_of_chicago
abraham_bradley_jr	nationality	united_states
abraham_bradley_jr	place_of_birth	litchfield
abraham_bradley_jr	place_of_death	washington_united_states
abraham_bradley_jr	profession	lawyer
abraham_buford_ii	gender	male
abraham_buford_ii	nationality	united_states
abraham_buford_ii	place_of_birth	woodford_county_kentucky
abraham_capadose	institution	leiden_university
abraham_clark	place_of_death	rahway
abraham_colles	location	county_kilkenny
abraham_cooper	gender	female
abraham_cooper	gender	male
abraham_cooper	location	london
abraham_cooper	nationality	england
abraham_cooper	nationality	united_states
abraham_cooper	place_of_birth	new_york
abraham_cowley	institution	trinity_college_cambridge
abraham_cowley	place_of_death	chertsey
abraham_cronbach	place_of_birth	indianapolis
abraham_cronbach	place_of_death	cincinnati_ohio
abraham_de_fabert	place_of_birth	metz
abraham_de_fabert	place_of_death	sedan_france
abraham_ellstein	ethnicity	jew
abraham_ellstein	gender	male
abraham_ellstein	nationality	united_states
abraham_ellstein	place_of_birth	new_york
abraham_ellstein	place_of_death	new_york
abraham_fischer	nationality	south_africa
abraham_ganz	nationality	colombia
abraham_gonzalez	cause_of_death	assassination
abraham_gonzalez	cause_of_death	firearm
abraham_gonzalez	gender	male
abraham_gonzalez	institution	university_of_notre_dame
abraham_gonzalez	location	chihuahua
abraham_gonzalez	profession	politician
abraham_gotthelf_kastner	place_of_birth	leipzig
abraham_gottlob_werner	place_of_death	dresden
abraham_govaerts	location	antwerp
abraham_govaerts	place_of_birth	antwerp
abraham_h_cannon	gender	male
abraham_h_cannon	nationality	united_states
abraham_h_cannon	place_of_death	salt_lake_city
abraham_h_cannon	profession	funeral_director
abraham_h_cannon	profession	writer
abraham_h_cannon	religion	church_of_jesus_christ_of_latter-day_saints
abraham_harkavy	nationality	russia
abraham_harkavy	place_of_birth	navahradak
abraham_herr_smith	location	lancaster_pennsylvania
abraham_hoagland	gender	male
abraham_hoagland	nationality	united_states
abraham_hoagland	place_of_death	salt_lake_city
abraham_hoagland	religion	church_of_jesus_christ_of_latter-day_saints
abraham_hoagland	spouse	agnes_taylor
abraham_hyacinthe_anquetil-duperron	gender	male
abraham_hyacinthe_anquetil-duperron	nationality	france
abraham_hyacinthe_anquetil-duperron	place_of_birth	paris
abraham_hyacinthe_anquetil-duperron	place_of_death	paris
abraham_jacob_van_der_aa	gender	male
abraham_jacob_van_der_aa	location	amsterdam
abraham_jacob_van_der_aa	nationality	netherlands
abraham_jacob_van_der_aa	place_of_birth	amsterdam
abraham_jacob_van_der_aa	place_of_death	gorinchem
abraham_jacob_van_der_aa	profession	violinist_composer
abraham_jacob_van_der_aa	profession	writer
abraham_janssens	place_of_birth	antwerp
abraham_janssens	place_of_death	antwerp
abraham_jefferson_seay	gender	male
abraham_jefferson_seay	location	virginia
abraham_jefferson_seay	nationality	united_states
abraham_jefferson_seay	place_of_birth	amherst_county
abraham_jefferson_seay	place_of_death	long_beach
abraham_jefferson_seay	profession	engineer
abraham_jefferson_seay	profession	judge
abraham_jefferson_seay	profession	lawyer
abraham_jefferson_seay	profession	politician
abraham_jefferson_seay	profession	soldier
abraham_joshua_heschel	ethnicity	jew
abraham_joshua_heschel	ethnicity	poles
abraham_joshua_heschel	ethnicity	tongans
abraham_joshua_heschel	gender	male
abraham_joshua_heschel	nationality	germany
abraham_joshua_heschel	nationality	mesopotamia
